"module name","license","repository"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"resize-observer-polyfill@1.5.1","MIT","https://github.com/que-etc/resize-observer-polyfill"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-protobuf-schema@2.1.0","MIT","https://github.com/mafintosh/resolve-protobuf-schema"
"resolve@0.6.3","MIT","https://github.com/substack/node-resolve"
"resolve@1.22.10","MIT","https://github.com/browserify/resolve"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"right-now@1.0.0","MIT","https://github.com/hughsk/right-now"
"robust-compress@1.0.0","MIT","https://github.com/mikolalysenko/robust-compress"
"robust-determinant@1.1.0","MIT","https://github.com/mikolalysenko/robust-determinant"
"robust-dot-product@1.0.0","MIT","https://github.com/mikolalysenko/robust-dot-product"
"robust-in-sphere@1.2.1","MIT","https://github.com/mikolalysenko/robust-in-sphere"
"robust-linear-solve@1.0.0","MIT","https://github.com/mikolalysenko/robust-linear-solve"
"robust-orientation@1.2.1","MIT","https://github.com/mikolalysenko/robust-orientation"
"robust-product@1.0.0","MIT","https://github.com/mikolalysenko/robust-product"
"robust-scale@1.0.2","MIT","https://github.com/mikolalysenko/robust-scale"
"robust-segment-intersect@1.0.1","MIT","https://github.com/mikolalysenko/robust-segment-intersect"
"robust-subtract@1.0.0","MIT","https://github.com/mikolalysenko/robust-subtract"
"robust-sum@1.0.0","MIT","https://github.com/mikolalysenko/robust-sum"
"rollup@4.32.0","MIT","https://github.com/rollup/rollup"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rw@1.3.3","BSD-3-Clause","https://github.com/mbostock/rw"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sane-topojson@4.0.0","MIT","https://github.com/etpinard/sane-topojson"
"sax@1.4.1","ISC","https://github.com/isaacs/sax-js"
"scheduler@0.23.2","MIT","https://github.com/facebook/react"
"schema-utils@3.3.0","MIT","https://github.com/webpack/schema-utils"
"schema-utils@4.3.0","MIT","https://github.com/webpack/schema-utils"
"scrypt-js@3.0.1","MIT","https://github.com/ricmoo/scrypt-js"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.6.3","ISC","https://github.com/npm/node-semver"
"serialize-javascript@6.0.2","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"set-cookie-parser@2.7.1","MIT","https://github.com/nfriedly/set-cookie-parser"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"shallow-copy@0.0.1","MIT","https://github.com/substack/shallow-copy"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"signum@0.0.0","MIT","https://github.com/mikolalysenko/signum"
"signum@1.0.0","MIT","https://github.com/mikolalysenko/signum"
"simplicial-complex-boundary@1.0.1","MIT","https://github.com/mikolalysenko/simplicial-complex-boundary"
"simplicial-complex-contour@1.0.2","MIT","https://github.com/mikolalysenko/simplicial-complex-contour"
"simplicial-complex@0.3.3","MIT","https://github.com/mikolalysenko/simplicial-complex"
"simplicial-complex@1.0.0","MIT","https://github.com/mikolalysenko/simplicial-complex"
"simplify-planar-graph@2.0.1","MIT","https://github.com/mikolalysenko/simplify-planar-graph"
"slab-decomposition@1.0.3","MIT","https://github.com/mikolalysenko/slab-decomposition"
"sort-asc@0.2.0","MIT","https://github.com/jonschlinkert/sort-asc"
"sort-desc@0.2.0","MIT","https://github.com/jonschlinkert/sort-desc"
"sort-object@3.0.3","MIT","https://github.com/doowb/sort-object"
"source-map-js@1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"split-polygon@1.0.0","MIT","https://github.com/mikolalysenko/split-polygon"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"sprintf-js@1.1.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"stack-trace@0.0.9","MIT*","https://github.com/felixge/node-stack-trace"
"static-eval@2.1.1","MIT","https://github.com/browserify/static-eval"
"stream-parser@0.3.1","MIT","https://github.com/TooTallNate/node-stream-parser"
"stream-shift@1.0.3","MIT","https://github.com/mafintosh/stream-shift"
"string-split-by@1.0.0","MIT","https://github.com/dy/string-split-by"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strongly-connected-components@1.0.1","MIT","https://github.com/mikolalysenko/strongly-connected-components"
"style-loader@4.0.0","MIT","https://github.com/webpack-contrib/style-loader"
"stylis@4.2.0","MIT","https://github.com/thysultan/stylis.js"
"sugarss@4.0.1","MIT","https://github.com/postcss/sugarss"
"supercluster@7.1.5","ISC","https://github.com/mapbox/supercluster"
"supercluster@8.0.1","ISC","https://github.com/mapbox/supercluster"
"superscript-text@1.0.0","MIT","https://github.com/mikolalysenko/superscript-text"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"surface-nets@1.0.2","MIT","https://github.com/mikolalysenko/surface-nets"
"svg-arc-to-cubic-bezier@3.2.0","ISC","https://github.com/colinmeinke/svg-arc-to-cubic-bezier"
"svg-path-bounds@1.0.2","MIT","https://github.com/dfcreative/svg-path-bounds"
"svg-path-sdf@1.1.3","MIT","https://github.com/dy/svg-path-sdf"
"synthetic-dom@1.4.0","ISC","https://github.com/sstur/draft-js-utils/tree/master/packages/synthetic-dom"
"tabbable@6.2.0","MIT","https://github.com/focus-trap/tabbable"
"tailwindcss@4.0.0","MIT","https://github.com/tailwindlabs/tailwindcss"
"tapable@2.2.1","MIT","https://github.com/webpack/tapable"
"terser-webpack-plugin@5.3.11","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@5.37.0","BSD-2-Clause","https://github.com/terser/terser"
"text-cache@4.3.0","MIT","https://github.com/gl-vis/text-cache"
"through2@0.6.5","MIT","https://github.com/rvagg/through2"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"tinycolor2@1.6.0","MIT","https://github.com/bgrins/TinyColor"
"tinyqueue@2.0.3","ISC","https://github.com/mourner/tinyqueue"
"tinyqueue@3.0.0","ISC","https://github.com/mourner/tinyqueue"
"to-float32@1.1.0","MIT","https://github.com/dy/to-float32"
"to-px@1.0.1","MIT","https://github.com/mikolalysenko/to-px"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"topojson-client@3.1.0","ISC","https://github.com/topojson/topojson-client"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"triangulate-hypercube@1.0.1","MIT","https://github.com/mikolalysenko/triangulate-hypercube"
"triangulate-polyline@1.0.3","MIT","https://github.com/mikolalysenko/triangulate-polyline"
"ts-api-utils@2.0.0","MIT","https://github.com/JoshuaKGoldberg/ts-api-utils"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"turbo-stream@2.4.0","ISC","https://github.com/jacob-ebey/turbo-stream"
"turntable-camera-controller@3.0.1","MIT","https://github.com/mikolalysenko/turntable-camera-controller"
"two-product@1.0.2","MIT","https://github.com/mikolalysenko/two-product"
"two-sum@1.0.0","MIT","https://github.com/mikolalysenko/two-sum"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-fest@4.33.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type@2.7.3","ISC","https://github.com/medikoo/type"
"typedarray-pool@1.2.0","MIT","https://github.com/mikolalysenko/typedarray-pool"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typescript-eslint@8.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"typescript@5.6.3","Apache-2.0","https://github.com/microsoft/TypeScript"
"typewise-core@1.2.0","MIT","https://github.com/deanlandolt/typewise-core"
"typewise@1.0.3","MIT","https://github.com/deanlandolt/typewise"
"ua-parser-js@0.7.40","MIT","https://github.com/faisalman/ua-parser-js"
"undici-types@6.20.0","MIT","https://github.com/nodejs/undici"
"union-find@0.0.4","MIT","https://github.com/mikolalysenko/union-find"
"union-find@1.0.2","MIT","https://github.com/mikolalysenko/union-find"
"union-value@1.0.1","MIT","https://github.com/jonschlinkert/union-value"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq"
"unquote@1.1.1","MIT","https://github.com/lakenen/node-unquote"
"update-browserslist-db@1.1.2","MIT","https://github.com/browserslist/update-db"
"update-diff@1.1.0","MIT","https://github.com/dfcreative/update-diff"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"use-callback-ref@1.3.3","MIT","https://github.com/theKashey/use-callback-ref"
"use-composed-ref@1.4.0","MIT","https://github.com/Andarist/use-composed-ref"
"use-isomorphic-layout-effect@1.2.0","MIT","https://github.com/Andarist/use-isomorphic-layout-effect"
"use-latest@1.3.0","MIT","https://github.com/Andarist/use-latest"
"use-sidecar@1.1.3","MIT","https://github.com/theKashey/use-sidecar"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"vectorize-text@3.2.2","MIT","https://github.com/mikolalysenko/vectorize-text"
"vite@6.0.11","MIT","https://github.com/vitejs/vite"
"vt-pbf@3.1.3","MIT","https://github.com/mapbox/vt-pbf"
"warning@4.0.3","MIT","https://github.com/BerkeleyTrue/warning"
"watchpack@2.4.2","MIT","https://github.com/webpack/watchpack"
"weak-map@1.0.8","Apache-2.0","https://github.com/drses/weak-map"
"weakmap-shim@1.1.1","MIT","https://github.com/Raynos/weakmap-shim"
"webgl-context@2.2.0","MIT","https://github.com/mattdesl/webgl-context"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-sources@3.2.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@5.97.1","MIT","https://github.com/webpack/webpack"
"whatwg-fetch@3.6.20","MIT","https://github.com/github/fetch"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"which@4.0.0","ISC","https://github.com/npm/node-which"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"world-calendars@1.0.3","MIT","https://github.com/alexcjohnson/world-calendars"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"ws@7.4.6","MIT","https://github.com/websockets/ws"
"xtend@2.2.0","MIT","https://github.com/Raynos/xtend"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yaml@1.10.2","ISC","https://github.com/eemeli/yaml"
"yaml@2.7.0","ISC","https://github.com/eemeli/yaml"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"zero-crossings@1.0.1","MIT","https://github.com/mikolalysenko/zero-crossings"
